Start,8/31/1989
End,8/31/2009
Frequency,D
Name,MSCI AC EAFE + EM U$ - TOT RETURN IND (~U$)
Code,MSEEMF$(RI)~U$
CURRENCY,U$
1/7/1993,112.354
1/8/1993,112.354
1/11/1993,112.354
1/12/1993,112.354
1/13/1993,112.354
1/14/1993,112.354
1/15/1993,112.354
1/18/1993,112.354
1/19/1993,112.354
1/20/1993,112.354
1/21/1993,112.354
1/22/1993,112.354
1/25/1993,112.354
1/26/1993,112.354
1/27/1993,112.354
1/28/1993,112.354
1/29/1993,112.421
2/1/1993,112.421
2/2/1993,112.421
2/3/1993,112.421
2/4/1993,112.421
2/5/1993,112.421
2/8/1993,112.421
2/9/1993,112.421
2/10/1993,112.421
2/11/1993,112.421
2/12/1993,112.421
2/15/1993,112.421
2/16/1993,112.421
2/17/1993,112.421
2/18/1993,112.421
2/19/1993,112.421
2/22/1993,112.421
2/23/1993,112.421
2/24/1993,112.421
2/25/1993,112.421
2/26/1993,115.737
3/1/1993,115.737
3/2/1993,115.737
3/3/1993,115.737
3/4/1993,115.737
3/5/1993,115.737
3/8/1993,115.737
3/9/1993,115.737
3/10/1993,115.737
3/11/1993,115.737
3/12/1993,115.737
3/15/1993,115.737
3/16/1993,115.737
3/17/1993,115.737
3/18/1993,115.737
3/19/1993,115.737
3/22/1993,115.737
3/23/1993,115.737
3/24/1993,115.737
3/25/1993,115.737
3/26/1993,115.737
3/29/1993,115.737
3/30/1993,115.737
3/31/1993,125.469
4/1/1993,125.469
4/2/1993,125.469
4/5/1993,125.469
4/6/1993,125.469
4/7/1993,125.469
4/8/1993,125.469
4/9/1993,125.469
4/12/1993,125.469
4/13/1993,125.469
4/14/1993,125.469
4/15/1993,125.469
4/16/1993,125.469
4/19/1993,125.469
4/20/1993,125.469
4/21/1993,125.469
4/22/1993,125.469
4/23/1993,125.469
4/26/1993,125.469
4/27/1993,125.469
4/28/1993,125.469
4/29/1993,125.469
4/30/1993,136.803
5/3/1993,136.803
5/4/1993,136.803
5/5/1993,136.803
5/6/1993,136.803
5/7/1993,136.803
5/10/1993,136.803
5/11/1993,136.803
5/12/1993,136.803
5/13/1993,136.803
5/14/1993,136.803
5/17/1993,136.803
5/18/1993,136.803
5/19/1993,136.803
5/20/1993,136.803
5/21/1993,136.803
5/24/1993,136.803
5/25/1993,136.803
5/26/1993,136.803
5/27/1993,136.803
5/28/1993,136.803
5/31/1993,139.746
6/1/1993,139.746
6/2/1993,139.746
6/3/1993,139.746
6/4/1993,139.746
6/7/1993,139.746
6/8/1993,139.746
6/9/1993,139.746
6/10/1993,139.746
6/11/1993,139.746
6/14/1993,139.746
6/15/1993,139.746
6/16/1993,139.746
6/17/1993,139.746
6/18/1993,139.746
6/21/1993,139.746
6/22/1993,139.746
6/23/1993,139.746
6/24/1993,139.746
6/25/1993,139.746
6/28/1993,139.746
6/29/1993,139.746
6/30/1993,138.056
7/1/1993,138.056
7/2/1993,138.056
7/5/1993,138.056
7/6/1993,138.056
7/7/1993,138.056
7/8/1993,138.056
7/9/1993,138.056
7/12/1993,138.056
7/13/1993,138.056
7/14/1993,138.056
7/15/1993,138.056
7/16/1993,138.056
7/19/1993,138.056
7/20/1993,138.056
7/21/1993,138.056
7/22/1993,138.056
7/23/1993,138.056
7/26/1993,138.056
7/27/1993,138.056
7/28/1993,138.056
7/29/1993,138.056
7/30/1993,142.804
8/2/1993,142.804
8/3/1993,142.804
8/4/1993,142.804
8/5/1993,142.804
8/6/1993,142.804
8/9/1993,142.804
8/10/1993,142.804
8/11/1993,142.804
8/12/1993,142.804
8/13/1993,142.804
8/16/1993,142.804
8/17/1993,142.804
8/18/1993,142.804
8/19/1993,142.804
8/20/1993,142.804
8/23/1993,142.804
8/24/1993,142.804
8/25/1993,142.804
8/26/1993,142.804
8/27/1993,142.804
8/30/1993,142.804
8/31/1993,150.75
9/1/1993,150.75
9/2/1993,150.75
9/3/1993,150.75
9/6/1993,150.75
9/7/1993,150.75
9/8/1993,150.75
9/9/1993,150.75
9/10/1993,150.75
9/13/1993,150.75
9/14/1993,150.75
9/15/1993,150.75
9/16/1993,150.75
9/17/1993,150.75
9/20/1993,150.75
9/21/1993,150.75
9/22/1993,150.75
9/23/1993,150.75
9/24/1993,150.75
9/27/1993,150.75
9/28/1993,150.75
9/29/1993,150.75
9/30/1993,147.783
10/1/1993,147.783
