Start,8/21/1989
End,8/21/2009
Frequency,D
Name,DAX 30 PERFORMANCE - TOT RETURN IND (~U$)
Code,DAXINDX(RI)~U$
CURRENCY,U$
9/1/1992,2131.8
9/2/1992,2118.52
9/3/1992,2121.38
9/4/1992,2141.69
9/7/1992,2148.6
9/8/1992,2171.78
9/9/1992,2113.62
9/10/1992,2120.49
9/11/1992,2060.62
9/14/1992,2099.16
9/15/1992,2090.27
9/16/1992,2040.92
9/17/1992,2082.96
9/18/1992,2070.32
9/21/1992,2076.8
9/22/1992,2036.16
9/23/1992,2029.45
9/24/1992,2015.23
9/25/1992,1994.57
9/28/1992,1988.42
9/29/1992,2027.42
9/30/1992,2029.49
10/1/1992,2036.45
10/2/1992,2053.3
10/5/1992,1979.52
10/6/1992,1943.09
10/7/1992,1950.45
10/8/1992,1926.29
10/9/1992,1895.08
10/12/1992,1903.22
10/13/1992,1952.93
10/14/1992,1950.63
10/15/1992,1964.18
10/16/1992,1935.36
10/19/1992,1950.85
10/20/1992,1945.55
10/21/1992,1952.25
10/22/1992,1954.75
10/23/1992,1950.1
10/26/1992,1960.18
10/27/1992,1955.28
10/28/1992,1919.57
10/29/1992,1895.23
10/30/1992,1892.33
11/2/1992,1835.95
11/3/1992,1857.86
11/4/1992,1837.02
11/5/1992,1835.11
11/6/1992,1824.72
11/9/1992,1858.55
11/10/1992,1860.65
11/11/1992,1866.94
11/12/1992,1891.1
11/13/1992,1933.22
11/16/1992,1903.67
11/17/1992,1890.21
11/18/1992,1891.46
11/19/1992,1921.81
11/20/1992,1896.33
11/23/1992,1869.12
11/24/1992,1845.85
11/25/1992,1862.28
11/26/1992,1865.91
11/27/1992,1864.26
11/30/1992,1894.91
12/1/1992,1912.5
12/2/1992,1909.87
12/3/1992,1897.09
12/4/1992,1864.04
12/7/1992,1901.98
12/8/1992,1893.84
12/9/1992,1868.69
12/10/1992,1853.78
12/11/1992,1830.77
12/14/1992,1834.34
12/15/1992,1848.46
12/16/1992,1851.32
12/17/1992,1848.59
12/18/1992,1864.65
12/21/1992,1890.94
12/22/1992,1877.58
12/23/1992,1872.21
12/24/1992,1875.1
12/25/1992,1875.1
12/28/1992,1896.79
12/29/1992,1869.08
12/30/1992,1873.18
12/31/1992,1865.48
1/1/1993,1865.48
1/4/1993,1831.14
1/5/1993,1874.36
1/6/1993,1862.65
1/7/1993,1844.34
1/8/1993,1829.26
1/11/1993,1837.98
1/12/1993,1834.39
1/13/1993,1817.38
1/14/1993,1840.17
1/15/1993,1846.93
1/18/1993,1905.08
1/19/1993,1916.49
1/20/1993,1917.81
1/21/1993,1905.06
1/22/1993,1952.81
1/25/1993,1951.63
1/26/1993,1955.13
1/27/1993,1930.24
1/28/1993,1933.57
1/29/1993,1910.74
2/1/1993,1893.4
2/2/1993,1885.13
2/3/1993,1903.28
2/4/1993,1893.9
2/5/1993,1939.55
2/8/1993,1946.46
2/9/1993,1944.06
2/10/1993,1949.71
2/11/1993,1947.11
2/12/1993,1954.51
2/15/1993,1962.53
2/16/1993,1994.29
2/17/1993,1986.88
2/18/1993,2003.27
2/19/1993,2004.98
2/22/1993,2018.12
2/23/1993,2015.48
2/24/1993,1985.47
2/25/1993,1984.9
2/26/1993,2007.62
3/1/1993,2021.33
3/2/1993,2019.71
3/3/1993,2013.98
3/4/1993,2018.33
3/5/1993,1974.78
3/8/1993,1994.38
3/9/1993,2009.65
3/10/1993,2008.41
3/11/1993,2023.11
3/12/1993,2005.42
3/15/1993,2004.95
3/16/1993,1997.24
3/17/1993,1980.16
3/18/1993,2005.43
3/19/1993,2034.52
3/22/1993,1983.64
3/23/1993,1976.41
3/24/1993,1992.38
3/25/1993,1974.13
3/26/1993,1993.64
3/29/1993,2012.07
3/30/1993,2033.88
3/31/1993,2042.91
4/1/1993,2044
4/2/1993,2025.47
4/5/1993,2032.67
4/6/1993,2019.02
4/7/1993,1998.62
4/8/1993,2015.69
4/9/1993,2015.69
4/12/1993,2015.69
4/13/1993,2069.14
4/14/1993,2055.97
4/15/1993,2045.2
4/16/1993,2035.46
4/19/1993,2070.47
4/20/1993,2062.06
4/21/1993,2032.12
4/22/1993,2028.65
4/23/1993,2045.93
4/26/1993,2058.39
4/27/1993,2031.67
4/28/1993,2008.62
4/29/1993,2007.94
4/30/1993,2003.35
5/3/1993,2005.78
5/4/1993,2025.8
5/5/1993,2011.88
5/6/1993,2009.87
5/7/1993,1992.14
5/10/1993,1961.68
5/11/1993,1965.38
5/12/1993,1978.62
5/13/1993,1986.8
5/14/1993,1995.26
5/17/1993,1970.07
5/18/1993,1960.95
5/19/1993,1948.59
5/20/1993,1961.04
5/21/1993,1936.5
5/24/1993,1915.48
5/25/1993,1943.02
5/26/1993,1943.66
5/27/1993,1982.43
5/28/1993,2010.95
5/31/1993,2010.95
6/1/1993,1989.44
6/2/1993,1989.15
6/3/1993,1990.58
6/4/1993,1974.7
6/7/1993,2000.65
6/8/1993,2001.97
6/9/1993,1996.96
6/10/1993,2002.89
6/11/1993,2026.42
6/14/1993,2038.24
6/15/1993,2011.31
6/16/1993,1991.97
6/17/1993,1998.42
6/18/1993,1964.47
6/21/1993,1956.69
6/22/1993,1957.59
6/23/1993,1963.56
6/24/1993,1927.66
6/25/1993,1948.49
6/28/1993,1964.58
6/29/1993,1974.53
6/30/1993,1948.46
7/1/1993,1964.95
7/2/1993,1957.32
7/5/1993,1952.18
7/6/1993,1956.45
7/7/1993,1970.6
7/8/1993,2045.97
7/9/1993,2042.39
7/12/1993,2057.07
7/13/1993,2054
7/14/1993,2065.37
7/15/1993,2050.99
7/16/1993,2057.15
7/19/1993,2106.39
7/20/1993,2105.46
7/21/1993,2100.03
7/22/1993,2088.65
7/23/1993,2083.75
7/26/1993,2103.45
7/27/1993,2092.35
7/28/1993,2085.03
7/29/1993,2068.36
7/30/1993,2026.04
8/2/1993,2069.55
8/3/1993,2114.77
8/4/1993,2127.38
8/5/1993,2119.56
8/6/1993,2154.17
8/9/1993,2157.42
8/10/1993,2135.36
8/11/1993,2124.61
8/12/1993,2165.16
8/13/1993,2179.14
8/16/1993,2217.8
8/17/1993,2203.81
8/18/1993,2249.99
8/19/1993,2247.77
8/20/1993,2239.22
8/23/1993,2186.77
8/24/1993,2206.29
8/25/1993,2222.03
8/26/1993,2228.78
8/27/1993,2235.79
8/30/1993,2256.09
8/31/1993,2267.84
9/1/1993,2260.45
9/2/1993,2284.06
9/3/1993,2319.96
9/6/1993,2316.81
9/7/1993,2289.61
9/8/1993,2276.67
9/9/1993,2302.89
9/10/1993,2278.54
9/13/1993,2273.36
9/14/1993,2288.99
9/15/1993,2283.23
9/16/1993,2260.16
9/17/1993,2286.75
9/20/1993,2320.45
9/21/1993,2324.86
9/22/1993,2274.53
9/23/1993,2278.52
9/24/1993,2237.64
9/27/1993,2291.68
9/28/1993,2314.29
9/29/1993,2312.83
9/30/1993,2289.41
10/1/1993,2293.34
10/4/1993,2317.13
10/5/1993,2376.88
10/6/1993,2393.76
10/7/1993,2407.56
10/8/1993,2443.55
10/11/1993,2452.85
10/12/1993,2449.28
10/13/1993,2440.12
10/14/1993,2411.04
10/15/1993,2440.47
10/18/1993,2444.01
10/19/1993,2421.41
10/20/1993,2429.55
10/21/1993,2393.34
10/22/1993,2412.36
10/25/1993,2423.69
10/26/1993,2394.86
10/27/1993,2378.25
10/28/1993,2381.75
10/29/1993,2408.52
11/1/1993,2382.09
11/2/1993,2418.37
11/3/1993,2406.97
11/4/1993,2377.88
11/5/1993,2326.52
11/8/1993,2333.67
11/9/1993,2333.27
11/10/1993,2339.31
11/11/1993,2340.34
11/12/1993,2330.82
11/15/1993,2371.19
11/16/1993,2381.46
11/17/1993,2377.24
11/18/1993,2383.4
11/19/1993,2368.6
11/22/1993,2330.05
11/23/1993,2330.53
11/24/1993,2332.3
11/25/1993,2344.7
11/26/1993,2339.98
11/29/1993,2339.01
11/30/1993,2345.28
12/1/1993,2380.11
12/2/1993,2397.46
12/3/1993,2410.11
12/6/1993,2428.89
12/7/1993,2425.59
12/8/1993,2463.16
12/9/1993,2495.72
12/10/1993,2487.82
12/13/1993,2491.22
12/14/1993,2454.55
12/15/1993,2406.34
12/16/1993,2445.87
12/17/1993,2467.13
12/20/1993,2486.6
12/21/1993,2500.37
