"Index" "Bond" "SP500" "NAREIT" "SPGSCI" "TBill" "Inflation" "EAFE"
1992-08-31 0.0109077871131272 -0.0208968129786708 -0.00871973554900383 0.00102245306940411 0.00270857800844679 0.00414364640883994 0.0593207591293507
1992-09-30 0.0120923290234838 0.0116191522699062 0.0232984293193718 0.0113218228134730 0.00269140575851627 0.00275482093663896 -0.0198144876050766
1992-10-31 -0.0129239718957333 0.00344736682010827 -0.00329177755988233 -0.0224491483380187 0.00245975157593393 0.00137551581843203 -0.0550202632087618
1992-11-30 -0.000145838050682602 0.0329267336052715 0.0190986534762297 -0.0129826618644778 0.00250262646344528 0 0.00962365225065618
1992-12-31 0.0152569916855632 0.0121275524042000 0.0189556690087449 0.00225639311382235 0.00276010526209657 0.00410958904109585 0.00544522121654911
1993-01-31 0.0188298637634511 0.00828065861015593 0.0598773939077127 0.011972586904467 0.00270857800844679 0.00409276944065480 0.000176162559971034
1993-02-28 0.0168985485584923 0.0134574195871795 0.0450048408568317 0.0115083251714007 0.00248547519823169 0.00272108843537419 0.0295997119554157
1993-03-31 0.00479257857779061 0.0206600831600832 0.0649277166379043 0.0203885823938594 0.00251120275125671 0.00271370420624156 0.080423599106782
1993-04-30 0.00723947349938497 -0.0247669773635153 -0.0461096806653054 -0.0108300331366686 0.00248547519823169 0.00135501355013542 0.0869058867014629
1993-05-31 0.000793550825040993 0.0260486141989031 -0.0123589951013438 -0.0286403125909299 0.00247690022076278 0.00135317997293652 0.0209172001540233
1993-06-30 0.0181622232822741 0.00291868326744752 0.0285103038770521 -0.0323120494335735 0.00260557075646795 0 -0.0156114066787125
1993-07-31 0.00565501757640607 -0.00404332665628026 0.0166017861231967 -0.00870016880924551 0.00263131666480490 0.00269905533063412 0.0340356891426586
1993-08-31 0.0177255949515185 0.0365605232121798 0.0234248336780902 0.00815695702571588 0.00260557075646795 0.00269179004037689 0.051422340964215
1993-09-30 0.00369980039645638 -0.00772513640538052 0.0436293642731112 0.00252655018842054 0.00255409074369524 0.00402144772117959 -0.0227981635642923
1993-10-31 0.00406488056202885 0.0202709854980417 -0.0127521321240016 -0.0372673566383865 0.00249405061244807 0.00133868808567615 0.0301028297914605
1993-11-30 -0.00858117839663738 -0.00963645107853455 -0.0496476071387974 -0.0527964833520389 0.00260557075646795 0 -0.0955308361993834
1993-12-31 0.00547876506231031 0.0119500175994370 -0.000270051309748768 -0.0191592793823278 0.00265706650897859 0.00267022696929243 0.0675419233347785
