"Index" "weights/mES/tact_EqualWeight_CC" "weights/mES/tact_MinRisk_PositionLimit_CC" "weights/mES/tact_MinRisk_RiskLimit_CC" "weights/mES/tact_EqualRisk_CC" "weights/mES/tact_MinRiskConc_CC" "weights/mES/tact_MinRiskConc_PositionLimit_CC"
1998-06-30 4.35812301873992 4.60529245009069 3.68187522486479 3.97696080304134 3.97691956055665 4.04773540215662
1998-07-31 4.32477401556026 4.57040506227089 3.65273519369815 3.94598415672973 3.9459431709386 4.01631825413896
1998-08-31 4.37232362338548 4.62014812655204 3.69428357361595 3.99015121551476 3.99010986372532 4.06111338816977
1998-09-30 4.52629256268305 4.78121963050495 3.82882011930085 4.13316722561564 4.1331246886982 4.20616314962665
1998-10-31 4.48084441904024 4.73367497064165 3.837052914515 4.09095213859912 4.09090995150463 4.16334774527222
1998-11-30 4.44172442813664 4.69275038027808 3.85949324841727 4.0546150368451 4.05457315086456 4.12649391374848
1998-12-31 4.45370787672168 4.70528662359404 3.88937787449497 4.06574601567564 4.06570403745623 4.13778318005518
1999-01-31 4.49624168844272 4.77307051720728 3.94370449767254 4.11342407065994 4.11338169734406 4.18728712241021
1999-02-28 4.32109927029434 4.61610266788292 3.82127502808564 3.97399744411681 3.97395622622115 4.04120781971076
1999-03-31 4.56424951528762 4.7472900182732 3.89954892261578 4.1085546772143 4.1085123441739 4.19046345018009
1999-04-30 4.79943037622899 4.93631231820439 4.04201841050606 4.28612769047505 4.28605564427134 4.3708952388341
1999-05-31 4.70011946759561 4.8644905530857 3.98509915415612 4.21548365807808 4.21545439263992 4.2991372839628
1999-06-30 4.82960045802219 4.97225110263012 4.06179309071517 4.30869743957076 4.3086152651995 4.39379698549724
1999-07-31 4.77267011136845 4.83275118460447 3.94355966263534 4.21386414517398 4.21379596210078 4.30525814166874
1999-08-31 4.83322288763519 4.80888575578959 3.92333247181462 4.22124425774827 4.22120253150061 4.31625065305438
1999-09-30 4.83784840188808 4.71647467320102 3.84500927821241 4.17395462284474 4.17393045890182 4.27810352150337
1999-10-31 4.81111819475338 4.74920136573284 3.87951557663882 4.18391420303839 4.18389523634598 4.28750801562639
1999-11-30 4.86509448043121 4.77739282110877 3.89564935013507 4.21356470977686 4.21353324530885 4.31938289504294
1999-12-31 5.04476675009466 4.9195878383351 3.9881286339275 4.33292648311623 4.33285752527892 4.44792266224754
2000-01-31 5.06783281640227 4.87514640413973 3.941597905159 4.31912591342719 4.31898745807217 4.43536931363225
2000-02-29 5.13310455008279 4.91264191372364 3.96996305125001 4.36672087857167 4.36654080616978 4.4833158926513
2000-03-31 5.3057026136911 5.1138970029312 4.12538653773119 4.51745038021879 4.5173033385003 4.64486973763525
2000-04-30 5.33367829760122 5.13235460623396 4.13393081803068 4.53054088109897 4.53028403377265 4.66159153719876
2000-05-31 5.4760568129671 5.18820945795686 4.1559629563287 4.59697394245343 4.59670550407379 4.73758789628141
2000-06-30 5.7013419518449 5.3635937396555 4.28580796934022 4.75978391434379 4.75950891695209 4.91007481513195
2000-07-31 5.68149217440626 5.41438117591936 4.34333025443558 4.78815499218998 4.78791875183661 4.93340076095998
2000-08-31 5.93219958243024 5.5681319541789 4.4409469955266 4.93742473394168 4.93713523223574 5.10018941571093
2000-09-30 5.87524702288601 5.52756264563562 4.42632192483335 4.91288058610808 4.91260770992635 5.06449085848917
2000-10-31 5.8065513971165 5.48487088345713 4.40831535521966 4.88386644192379 4.88368516686161 5.02410573059958
2000-11-30 5.85378642371041 5.52195876333594 4.4423211919714 4.93317133388812 4.93298820974677 5.06881151840168
2000-12-31 5.96226739298201 5.63019538352979 4.54347230814366 5.0339417618079 5.03364993934593 5.16957066848192
2001-01-31 6.05276113439116 5.71637293929763 4.63134035182375 5.11236936802442 5.11207375252997 5.24976114396435
2001-02-28 6.11394586913857 5.77463940953888 4.55153908140923 5.16539593327092 5.16509775322689 5.30397962244982
2001-03-31 6.14695112007042 5.80607044342608 4.51783588919242 5.19400037356538 5.19370081011088 5.33322702370021
2001-04-30 6.12176303945459 5.98284294482662 4.60200818369698 5.32412283507655 5.32377752873047 5.50343976847117
2001-05-31 6.1554736539385 6.03266643472128 4.64588988741237 5.35704925718925 5.35669250796995 5.53541872088772
2001-06-30 6.16137285916178 6.0502298814665 4.67494652352287 5.34802096689175 5.34760876796183 5.51744582678088
2001-07-31 6.31885402494624 6.20526697318298 4.72948187065254 5.48761623192692 5.48719496859421 5.66076680544288
2001-08-31 6.39417091401707 6.27941496021691 4.7434197028579 5.55437901615634 5.55395341768543 5.72931144821103
2001-09-30 6.46819822804736 6.35229338613959 4.64565858349135 5.61999868864495 5.61956882926203 5.79668247027383
2001-10-31 6.61429116071794 6.49611898768852 4.7222939553939 5.74949913750387 5.74906086920946 5.92963920819007
2001-11-30 6.50435735829264 6.38789133440407 4.75836998625576 5.65205105087434 5.65161911022082 5.82959029076465
2001-12-31 6.45524593929587 6.33954211414398 4.75293454102316 5.60851745422514 5.60808834035843 5.78489480861582
2002-01-31 6.38835903152417 6.32051828755694 4.77017929351716 5.60572873332094 5.60533469418243 5.75721792615442
2002-02-28 6.47913296944025 6.36680126532897 4.80701734761614 5.66522780784822 5.66485767777635 5.81732423775049
2002-03-31 6.84164332637957 6.55835061746257 4.82137600376553 5.76452439860885 5.76399680452446 6.02413160988715
2002-04-30 6.79987619875277 6.53432492455057 4.84809732118608 5.78024383651259 5.77975006395416 6.00730092399147
2002-05-31 6.74106203471374 6.56596207830304 4.89020057301431 5.79502159356054 5.79453391828919 6.00891775928855
2002-06-30 6.73447215064051 6.53885642249522 4.88903982482534 5.79589190400798 5.79544062898501 5.99420486087174
2002-07-31 6.83916086537544 6.64089741172767 4.96874998452029 5.88787661544678 5.88741923226268 6.08887380572233
2002-08-31 6.97263159802931 6.77099248098193 5.07037482002793 6.00515063929717 6.00468546863815 6.20957003798357
2002-09-30 7.10417948806906 6.89921333902843 5.17053560000458 6.12073515799461 6.12026231205071 6.32852746313601
2002-10-31 7.06152762455965 6.86154256197954 5.17856732580549 6.10442800059432 6.10397128460295 6.31474874401764
2002-11-30 7.26211744568961 6.85933921794827 5.28054995783703 6.22658566603881 6.22609625228133 6.4782344900592
2002-12-31 7.33273799288327 7.02151094069974 5.31251442574155 6.29068751763336 6.29020019042088 6.52184142316333
2003-01-31 7.39027766006472 6.9901499999022 5.27813711838321 6.29478459687526 6.29409581084993 6.52881020712083
2003-02-28 7.66432411148608 7.15024180374939 5.36654812569314 6.45349850881179 6.45256167533685 6.71273984611177
2003-03-31 7.30253386848992 7.02287256399975 5.34334040190565 6.31170326473568 6.3112650122281 6.52077970828763
2003-04-30 7.43621540240327 7.21102522772249 5.47778911310271 6.43498824092675 6.43451438398332 6.66336083917253
2003-05-31 7.88131246864209 7.57098027329809 5.69356578544874 6.72366370715149 6.72315318238584 7.00735957357016
2003-06-30 7.96991751150709 7.65515522880638 5.73406858301889 6.77356073180687 6.77303421522635 7.0772293026721
2003-07-31 8.05825795989792 7.70015242815025 5.67059414395444 6.73000083527248 6.72927885891413 7.10153273896802
